x, y, z
-2109108477, -1780503287, -290978021
-1780503287, -290978021, -753724079
-290978021, -753724079, -1903542285
-753724079, -1903542285, -342769703
-1903542285, -342769703, -2104606837
-342769703, -2104606837, -952779103
-2104606837, -952779103, -1807598621
-952779103, -1807598621, -123096151
-1807598621, -123096151, -1650058501
-123096151, -1650058501, -202551055
-1650058501, -202551055, -1397165357
-202551055, -1397165357, -117581703
-1397165357, -117581703, -1015903893
-117581703, -1015903893, -742220735
-1015903893, -742220735, -1752640317
-742220735, -1752640317, -1688371639
-1752640317, -1688371639, -798917925
-1688371639, -798917925, -335581039
-798917925, -335581039, -1265675853
-335581039, -1265675853, -278858471
-1265675853, -278858471, -1019486389
-278858471, -1019486389, -1459708447
-1019486389, -1459708447, -1730356829
-1459708447, -1730356829, -1539732247
-1730356829, -1539732247, -107632965
-1539732247, -107632965, -1820593103
-107632965, -1820593103, -1364927341
-1820593103, -1364927341, -394160711
-1364927341, -394160711, -818036437
-394160711, -818036437, -1360772223
-818036437, -1360772223, -802305405
-1360772223, -802305405, -1156817015
-802305405, -1156817015, -1867637093
-1156817015, -1867637093, -794469423
-1867637093, -794469423, -842984589
-794469423, -842984589, -55166375
-842984589, -55166375, -1334071541
-55166375, -1334071541, -1065480927
-1334071541, -1065480927, -828692637
-1065480927, -828692637, -1825278423
-828692637, -1825278423, -1345953157
-1825278423, -1345953157, -238147727
-1345953157, -238147727, -52726189
-238147727, -52726189, -320511239
-52726189, -320511239, -1448531733
-320511239, -1448531733, -1511621951
-1448531733, -1511621951, -327913405
-1511621951, -327913405, -1247784759
-327913405, -1247784759, -240520613
-1247784759, -240520613, -950479087
-240520613, -950479087, -1390705357
-950479087, -1390705357, -1937404007
-1390705357, -1937404007, -1255559477
-1937404007, -1255559477, -834139039
-1255559477, -834139039, -147249885
-834139039, -147249885, -1966182551
-147249885, -1966182551, -1881911749
-1966182551, -1881911749, -38278479
-1881911749, -38278479, -472334317
-38278479, -472334317, -342015943
-472334317, -342015943, -2096054101
-342015943, -2096054101, -908246527
-2096054101, -908246527, -1617377789
-908246527, -1617377789, -1530047991
-1617377789, -1530047991, -1066338789
-1530047991, -1066338789, -1217535407
-1066338789, -1217535407, -2003130637
-1217535407, -2003130637, -1060965159
-2003130637, -1060965159, -1222517109
-1060965159, -1222517109, -2081383519
-1222517109, -2081383519, -1485647133
-2081383519, -1485647133, -918849367
-1485647133, -918849367, -732206597
-918849367, -732206597, -418562575
-732206597, -418562575, -216483373
-418562575, -216483373, -1826804359
-216483373, -1826804359, -422541205
-1826804359, -422541205, -1126393535
-422541205, -1126393535, -808006717
-1126393535, -808006717, -1152949431
-808006717, -1152949431, -1793119781
-1152949431, -1793119781, -382173807
-1793119781, -382173807, -1187350349
-382173807, -1187350349, -1537054183
-1187350349, -1537054183, -683655605
-1537054183, -683655605, -1005864223
-683655605, -1005864223, -2029768541
-1005864223, -2029768541, -978349591
-2029768541, -978349591, -487082565
-978349591, -487082565, -559800015
-487082565, -559800015, -1122540653
-559800015, -1122540653, -1697043783
-1122540653, -1697043783, -79396821
-1697043783, -79396821, -235372415
-79396821, -235372415, -697663101
-235372415, -697663101, -2067626871
-697663101, -2067626871, -1831826021
-2067626871, -1831826021, -972248879
-1831826021, -972248879, -84477325
-972248879, -84477325, -346558631
-84477325, -346558631, -1319055861
-346558631, -1319055861, -500340191
-1319055861, -500340191, -1867956637
-500340191, -1867956637, -262227159
-1867956637, -262227159, -1941622405
-262227159, -1941622405, -699755407
-1941622405, -699755407, -1756316333
-699755407, -1756316333, -2092615687
-1756316333, -2092615687, -1043814421
-2092615687, -1043814421, -314247231
-1043814421, -314247231, -1081088189
-314247231, -1081088189, -1510820407
-1081088189, -1510820407, -1482612389
-1510820407, -1482612389, -1740741615
-1482612389, -1740741615, -1395905485
-1740741615, -1395905485, -1298692967
-1395905485, -1298692967, -1671459381
-1298692967, -1671459381, -488003231
-1671459381, -488003231, -769786845
-488003231, -769786845, -226691991
-769786845, -226691991, -874521285
-226691991, -874521285, -1059416143
-874521285, -1059416143, -633288941
-1059416143, -633288941, -707439303
-633288941, -707439303, -692518997
-707439303, -692518997, -2083127551
-692518997, -2083127551, -1971127037
-2083127551, -1971127037, -1668548855
-1971127037, -1668548855, -861084389
-1668548855, -861084389, -886984879
-861084389, -886984879, -1867117069
-886984879, -1867117069, -1072354855
-1867117069, -1072354855, -367493749
-1072354855, -367493749, -1143703391
-367493749, -1143703391, -1407292957
-1143703391, -1407292957, -297910871
-1407292957, -297910871, -2006730501
-297910871, -2006730501, -769250575
-2006730501, -769250575, -1587314477
-769250575, -1587314477, -453148039
-1587314477, -453148039, -1317959829
-453148039, -1317959829, -1681942975
-1317959829, -1681942975, -377503037
-1681942975, -377503037, -12433335
-377503037, -12433335, -972039973
-12433335, -972039973, -1425372527
-972039973, -1425372527, -1951359053
-1425372527, -1951359053, -1027285223
-1951359053, -1027285223, -1486381749
-1027285223, -1486381749, -1820207135
-1486381749, -1820207135, -1838774365
-1820207135, -1838774365, -1093232919
-1838774365, -1093232919, -747846469
-1093232919, -747846469, -1090433487
-747846469, -1090433487, -1959466349
-1090433487, -1959466349, -1942896711
-1959466349, -1942896711, -464634069
-1942896711, -464634069, -334119551
-464634069, -334119551, -2117977981
-334119551, -2117977981, -1110857335
-2117977981, -1110857335, -488244069
-1110857335, -488244069, -1521682991
-488244069, -1521682991, -440934029
-1521682991, -440934029, -1835359143
-440934029, -1835359143, -601297653
-1835359143, -601297653, -2121939167
-601297653, -2121939167, -877505181
-2121939167, -877505181, -1199964119
-877505181, -1199964119, -1449721733
-1199964119, -1449721733, -46136975
-1449721733, -46136975, -114228141
-46136975, -114228141, -270136071
-114228141, -270136071, -592763157
-270136071, -592763157, -1125354303
-592763157, -1125354303, -1417257405
-1125354303, -1417257405, -522839351
-1417257405, -522839351, -1119137701
-522839351, -1119137701, -2009272047
-1119137701, -2009272047, -1983392973
-2009272047, -1983392973, -259360359
-1983392973, -259360359, -885494581
-259360359, -885494581, -831240607
-885494581, -831240607, -1312959709
-831240607, -1312959709, -396592791
-1312959709, -396592791, -1300337605
-396592791, -1300337605, -2085206863
-1300337605, -2085206863, -808202733
-2085206863, -808202733, -1114740167
-808202733, -1114740167, -1562100053
-1114740167, -1562100053, -1487422463
-1562100053, -1487422463, -1308085245
-1487422463, -1308085245, -904160247
-1308085245, -904160247, -94645221
-904160247, -94645221, -1020363695
-94645221, -1020363695, -975407885
-1020363695, -975407885, -964141351
-975407885, -964141351, -1301144437
-964141351, -1301144437, -1277078111
-1301144437, -1277078111, -247136029
-1277078111, -247136029, -726531415
-247136029, -726531415, -2134964229
-726531415, -2134964229, -1976035343
-2134964229, -1976035343, -1231468589
-1976035343, -1231468589, -341911687
-1231468589, -341911687, -1705671061
-341911687, -1705671061, -714370239
-1705671061, -714370239, -1820083773
-714370239, -1820083773, -196203191
-1820083773, -196203191, -1976334373
-196203191, -1976334373, -1502242927
-1976334373, -1502242927, -1963866445
-1502242927, -1963866445, -410495975
-1963866445, -410495975, -1968047029
-410495975, -1968047029, -1671367455
-1968047029, -1671367455, -905716061
-1671367455, -905716061, -1129407511
-905716061, -1129407511, -772484165
-1129407511, -772484165, -912688335
-772484165, -912688335, -671256173
-912688335, -671256173, -108309319
-671256173, -108309319, -1051001301
-108309319, -1051001301, -1036256639
-1051001301, -1036256639, -1053495421
-1036256639, -1053495421, -1289630071
-1053495421, -1289630071, -403805285
-1289630071, -403805285, -1553579311
-403805285, -1553579311, -1392261005
-1553579311, -1392261005, -813803175
-1392261005, -813803175, -942404597
-813803175, -942404597, -477682655
-942404597, -477682655, -826905501
-477682655, -826905501, -662289111
-826905501, -662289111, -826552453
-662289111, -826552453, -1146196367
-826552453, -1146196367, -1585689773
-1146196367, -1585689773, -1345854983
-1585689773, -1345854983, -246372885
-1345854983, -246372885, -102960703
-246372885, -102960703, -547891901
-102960703, -547891901, -213221431
-547891901, -213221431, -643268773
-213221431, -643268773, -1940619759
-643268773, -1940619759, -1559332301
-1940619759, -1559332301, -480350567
-1559332301, -480350567, -1733014581
-480350567, -1733014581, -1779965087
-1733014581, -1779965087, -1525110237
-1779965087, -1525110237, -1720910231
-1525110237, -1720910231, -894436549
-1720910231, -894436549, -615845455
-894436549, -615845455, -2087594733
-615845455, -2087594733, -540508359
-2087594733, -540508359, -1634566741
-540508359, -1634566741, -647857919
-1634566741, -647857919, -2060948733
-647857919, -2060948733, -92520183
-2060948733, -92520183, -1333935333
-92520183, -1333935333, -728479407
-1333935333, -728479407, -955393037
-728479407, -955393037, -1323527207
-955393037, -1323527207, -1490109557
-1323527207, -1490109557, -1323879775
-1490109557, -1323879775, -974743581
-1323879775, -974743581, -375994455
-974743581, -375994455, -2073209093
-375994455, -2073209093, -465369871
-2073209093, -465369871, -1313206573
-465369871, -1313206573, -1543426951
-1313206573, -1543426951, -1736669845
-1543426951, -1736669845, -824143807
-1736669845, -824143807, -52252477
-824143807, -52252477, -1486155191
-52252477, -1486155191, -2004207909
-1486155191, -2004207909, -797334383
-2004207909, -797334383, -1778520653
-797334383, -1778520653, -1347630823
-1778520653, -1347630823, -669033653
-1347630823, -669033653, -475459103
-669033653, -475459103, -1126419037
-475459103, -1126419037, -331898647
-1126419037, -331898647, -443555141
-331898647, -443555141, -1821726671
-443555141, -1821726671, -495912813
-1821726671, -495912813, -1612322375
-495912813, -1612322375, -915751637
-1612322375, -915751637, -1721026687
-915751637, -1721026687, -2084395389
-1721026687, -2084395389, -1312099447
-2084395389, -1312099447, -1997940069
-1312099447, -1997940069, -178745391
-1997940069, -178745391, -270880909
-178745391, -270880909, -16576935
-270880909, -16576935, -1956500725
-16576935, -1956500725, -852393695
-1956500725, -852393695, -390757533
-852393695, -390757533, -1115452887
-390757533, -1115452887, -1028415877
-1115452887, -1028415877, -426386575
-1028415877, -426386575, -1892511149
-426386575, -1892511149, -1075136775
-1892511149, -1075136775, -155638549
-1075136775, -155638549, -1995018559
-155638549, -1995018559, -1979429821
-1995018559, -1979429821, -363862839
-1979429821, -363862839, -1548177829
-363862839, -1548177829, -1719334127
-1548177829, -1719334127, -677371597
-1719334127, -677371597, -1475124327
-677371597, -1475124327, -606917941
-1475124327, -606917941, -1102806943
-606917941, -1102806943, -1154580189
-1102806943, -1154580189, -1297185943
-1154580189, -1297185943, -1686861253
-1297185943, -1686861253, -593977679
-1686861253, -593977679, -1267016685
-593977679, -1267016685, -108817351
-1267016685, -108817351, -2134655829
-108817351, -2134655829, -1091160575
-2134655829, -1091160575, -219962877
-1091160575, -219962877, -89266679
-219962877, -89266679, -703417829
-89266679, -703417829, -1269623215
-703417829, -1269623215, -1286978829
-1269623215, -1286978829, -590231335
-1286978829, -590231335, -548513141
-590231335, -548513141, -126480479
-548513141, -126480479, -117231901
-126480479, -117231901, -1712550743
-117231901, -1712550743, -630282757
-1712550743, -630282757, -1253641743
-630282757, -1253641743, -1849305645
-1253641743, -1849305645, -1960541831
-1849305645, -1960541831, -1561951125
-1960541831, -1561951125, -316764863
-1561951125, -316764863, -727930941
-316764863, -727930941, -1516701879
-727930941, -1516701879, -401349157
-1516701879, -401349157, -1642679919
-401349157, -1642679919, -1948969805
-1642679919, -1948969805, -1204666855
-1948969805, -1204666855, -424691125
-1204666855, -424691125, -296079647
-424691125, -296079647, -101741405
-296079647, -101741405, -93215255
-101741405, -93215255, -1791102533
-93215255, -1791102533, -1317743311
-1791102533, -1317743311, -376471661
-1317743311, -376471661, -1136558407
-376471661, -1136558407, -1283621845
-1136558407, -1283621845, -1767672703
-1283621845, -1767672703, -1200923261
-1767672703, -1200923261, -2033903479
-1200923261, -2033903479, -1395111525
-2033903479, -1395111525, -802956079
-1395111525, -802956079, -851667341
-802956079, -851667341, -30882983
-851667341, -30882983, -1110226421
-30882983, -1110226421, -2088444383
-1110226421, -2088444383, -391144861
-2088444383, -391144861, -730738903
-391144861, -730738903, -864129669
-730738903, -864129669, -755611535
-864129669, -755611535, -1051469485
-755611535, -1051469485, -1655796743
-1051469485, -1655796743, -471555093
-1655796743, -471555093, -812061759
-471555093, -812061759, -628374717
-812061759, -628374717, -756659767
-628374717, -756659767, -1032069797
-756659767, -1032069797, -1529964527
-1032069797, -1529964527, -2038642637
-1529964527, -2038642637, -609658727
-2038642637, -609658727, -342554165
-609658727, -342554165, -863363743
-342554165, -863363743, -2097194973
-863363743, -2097194973, -517928855
-2097194973, -517928855, -1412687557
-517928855, -1412687557, -1667281999
-1412687557, -1667281999, -1584471277
-1667281999, -1584471277, -943740615
-1584471277, -943740615, -2139620437
-943740615, -2139620437, -49089791
-2139620437, -49089791, -365307645
-49089791, -365307645, -1750037751
-365307645, -1750037751, -770006757
-1750037751, -770006757, -1754602671
-770006757, -1754602671, -1450071565
-1754602671, -1450071565, -1498939943
-1450071565, -1498939943, -237962869
-1498939943, -237962869, -822219615
-237962869, -822219615, -644168221
-822219615, -644168221, -760000087
-644168221, -760000087, -909970181
-760000087, -909970181, -767303951
-909970181, -767303951, -709059373
-767303951, -709059373, -1643587975
-709059373, -1643587975, -1332509845
-1643587975, -1332509845, -1792701887
-1332509845, -1792701887, -911106365
-1792701887, -911106365, -69739447
-911106365, -69739447, -808413989
-69739447, -808413989, -2075345263
-808413989, -2075345263, -881378381
-2075345263, -881378381, -1642548455
-881378381, -1642548455, -1922885301
-1642548455, -1922885301, -1049343007
-1922885301, -1049343007, -1874992221
-1049343007, -1874992221, -1805866263
-1874992221, -1805866263, -402718533
-1805866263, -402718533, -1195900367
-402718533, -1195900367, -1403451757
-1195900367, -1403451757, -1952574535
-1403451757, -1952574535, -1231865045
-1952574535, -1231865045, -555437695
-1231865045, -555437695, -835775357
-555437695, -835775357, -15712887
-835775357, -15712887, -1162233701
-15712887, -1162233701, -389535279
-1162233701, -389535279, -467042957
-389535279, -467042957, -1443923879
-467042957, -1443923879, -165189365
-1443923879, -165189365, -880723167
-165189365, -880723167, -1650151069
-880723167, -1650151069, -1974397911
-1650151069, -1974397911, -1289995141
-1974397911, -1289995141, -707807887
-1289995141, -707807887, -1226825645
-707807887, -1226825645, -990682887
-1226825645, -990682887, -1345117461
-990682887, -1345117461, -1302042431
-1345117461, -1302042431, -1164733
-1302042431, -1164733, -1173508407
-1164733, -1173508407, -588116901
-1173508407, -588116901, -1557060335
-588116901, -1557060335, -1901826253
-1557060335, -1901826253, -1692381799
-1901826253, -1692381799, -1627789109
-1692381799, -1627789109, -977749407
-1627789109, -977749407, -1953812701
-977749407, -1953812701, -775647895
-1953812701, -775647895, -2101958597
-775647895, -2101958597, -1335953231
-2101958597, -1335953231, -1982993901
-1335953231, -1982993901, -2021867975
-1982993901, -2021867975, -726713685
-2021867975, -726713685, -1195855871
-726713685, -1195855871, -634712061
-1195855871, -634712061, -1635504119
-634712061, -1635504119, -1953132517
-1635504119, -1953132517, -1294225327
-1953132517, -1294225327, -924577549
-1294225327, -924577549, -341888295
-924577549, -341888295, -172582773
-341888295, -172582773, -105985631
-172582773, -105985631, -1230152477
-105985631, -1230152477, -2132076887
-1230152477, -2132076887, -1721089029
-2132076887, -1721089029, -1875260431
-1721089029, -1875260431, -56728621
-1875260431, -56728621, -642897031
-56728621, -642897031, -1199340949
-642897031, -1199340949, -1409972415
-1199340949, -1409972415, -1960733245
-1409972415, -1960733245, -1222131383
-1960733245, -1222131383, -423607333
-1222131383, -423607333, -132396143
-423607333, -132396143, -1276878157
-132396143, -1276878157, -27252711
-1276878157, -27252711, -1556514741
-27252711, -1556514741, -503879455
-1556514741, -503879455, -1899545949
-503879455, -1899545949, -419909655
-1899545949, -419909655, -455929925
-419909655, -455929925, -1103876303
-455929925, -1103876303, -372404845
-1103876303, -372404845, -889476935
-372404845, -889476935, -1985218005
-889476935, -1985218005, -1758531967
-1985218005, -1758531967, -1274164349
-1758531967, -1274164349, -408132983
-1274164349, -408132983, -1718736997
-408132983, -1718736997, -196774191
-1718736997, -196774191, -744397709
-196774191, -744397709, -547934887
-744397709, -547934887, -882997237
-547934887, -882997237, -366569439
-882997237, -366569439, -694892445
-366569439, -694892445, -870229719
-694892445, -870229719, -1114829957
-870229719, -1114829957, -1004395919
-1114829957, -1004395919, -287873197
-1004395919, -287873197, -1277610503
-287873197, -1277610503, -779836949
-1277610503, -779836949, -1770461759
-779836949, -1770461759, -1456754365
-1770461759, -1456754365, -1396304951
-1456754365, -1396304951, -1709491365
-1396304951, -1709491365, -1985170927
-1709491365, -1985170927, -820570573
-1985170927, -820570573, -2089270631
-820570573, -2089270631, -855521333
-2089270631, -855521333, -1362077855
-855521333, -1362077855, -472775133
-1362077855, -472775133, -1315368343
-472775133, -1315368343, -1489750213
-1315368343, -1489750213, -1395153487
-1489750213, -1395153487, -1405619949
-1395153487, -1405619949, -172305607
-1405619949, -172305607, -1268155989
-172305607, -1268155989, -1763218175
-1268155989, -1763218175, -1313388797
-1763218175, -1313388797, -601303799
-1313388797, -601303799, -377258213
-601303799, -377258213, -1146782383
-377258213, -1146782383, -1337886733
-1146782383, -1337886733, -2001246247
-1337886733, -2001246247, -2113980533
-2001246247, -2113980533, -1115117919
-2113980533, -1115117919, -549784605
-1115117919, -549784605, -1852580951
-549784605, -1852580951, -1872456965
-1852580951, -1872456965, -1003964175
-1872456965, -1003964175, -2056574253
-1003964175, -2056574253, -1156284295
-2056574253, -1156284295, -1313439381
-1156284295, -1313439381, -1769044927
-1313439381, -1769044927, -940798781
-1769044927, -940798781, -460806583
-940798781, -460806583, -740101413
-460806583, -740101413, -293349231
-740101413, -293349231, -1541633613
-293349231, -1541633613, -167207655
-1541633613, -167207655, -13445301
-167207655, -13445301, -723286559
-13445301, -723286559, -2071227997
-723286559, -2071227997, -1622821655
-2071227997, -1622821655, -1833296197
-1622821655, -1833296197, -689349583
-1833296197, -689349583, -521333613
-689349583, -521333613, -1218822727
-521333613, -1218822727, -473450197
-1218822727, -473450197, -461231231
-473450197, -461231231, -653819261
-461231231, -653819261, -1919318135
-653819261, -1919318135, -1336568165
-1919318135, -1336568165, -1482964015
-1336568165, -1482964015, -1163637901
-1482964015, -1163637901, -77602215
-1163637901, -77602215, -730290421
-77602215, -730290421, -1535838943
-730290421, -1535838943, -494936221
-1535838943, -494936221, -2031968727
-494936221, -2031968727, -1294935429
-2031968727, -1294935429, -219312271
-1294935429, -219312271, -398873005
-219312271, -398873005, -419427591
-398873005, -419427591, -1074192149
-419427591, -1074192149, -522820927
-1074192149, -522820927, -2059130813
-522820927, -2059130813, -1206945591
-2059130813, -1206945591, -1594398117
-1206945591, -1594398117, -851362031
-1594398117, -851362031, -1496007373
-851362031, -1496007373, -1313785959
-1496007373, -1313785959, -861100341
-1313785959, -861100341, -1932463007
-861100341, -1932463007, -1697391325
-1932463007, -1697391325, -1382115479
-1697391325, -1382115479, -1606105541
-1382115479, -1606105541, -1492561231
-1606105541, -1492561231, -942868461
-1492561231, -942868461, -814094279
-942868461, -814094279, -693716821
-814094279, -693716821, -1130419711
-693716821, -1130419711, -539066877
-1130419711, -539066877, -1650558455
-539066877, -1650558455, -756781541
-1650558455, -756781541, -423081391
-756781541, -423081391, -22421773
-423081391, -22421773, -621765415
-22421773, -621765415, -1381312885
-621765415, -1381312885, -544504927
-1381312885, -544504927, -1572631837
-544504927, -1572631837, -240279383
-1572631837, -240279383, -172891653
-240279383, -172891653, -1022319119
-172891653, -1022319119, -282922541
-1022319119, -282922541, -1086597767
-282922541, -1086597767, -1825800085
-1086597767, -1825800085, -1175420607
-1825800085, -1175420607, -1357741117
-1175420607, -1357741117, -1862628535
-1357741117, -1862628535, -1103584805
-1862628535, -1103584805, -595270255
-1103584805, -595270255, -81809229
-595270255, -81809229, -1575874023
-81809229, -1575874023, -129026485
-1575874023, -129026485, -1623678239
-129026485, -1623678239, -2138380125
-1623678239, -2138380125, -364660247
-2138380125, -364660247, -122409541
-364660247, -122409541, -1747482319
-122409541, -1747482319, -793273453
-1747482319, -793273453, -1917201735
-793273453, -1917201735, -68782037
-1917201735, -68782037, -337745791
-68782037, -337745791, -1407436413
-337745791, -1407436413, -1109939063
-1407436413, -1109939063, -435157605
-1109939063, -435157605, -1211428655
-435157605, -1211428655, -1204669837
-1211428655, -1204669837, -620128423
-1204669837, -620128423, -1468676597
-620128423, -1468676597, -1083420127
-1468676597, -1083420127, -1872365981
-1083420127, -1872365981, -1483414743
-1872365981, -1483414743, -639129221
-1483414743, -639129221, -1221460879
-639129221, -1221460879, -1576602285
-1221460879, -1576602285, -613949447
-1576602285, -613949447, -231694357
-613949447, -231694357, -159588415
-231694357, -159588415, -1019764925
-159588415, -1019764925, -387326519
-1019764925, -387326519, -1736009381
-387326519, -1736009381, -487666671
-1736009381, -487666671, -186817485
-487666671, -186817485, -1026872167
-186817485, -1026872167, -184908341
-1026872167, -184908341, -457535135
-184908341, -457535135, -1081035741
-457535135, -1081035741, -220914583
-1081035741, -220914583, -186100421
-220914583, -186100421, -1275854927
-186100421, -1275854927, -1685258477
-1275854927, -1685258477, -776340167
-1685258477, -776340167, -228132949
-776340167, -228132949, -824187135
-228132949, -824187135, -744442621
-824187135, -744442621, -1343938807
-744442621, -1343938807, -1363649253
-1343938807, -1363649253, -381413551
-1363649253, -381413551, -753056269
-381413551, -753056269, -1085615655
-753056269, -1085615655, -1883671157
-1085615655, -1883671157, -1531486047
-1883671157, -1531486047, -825810461
-1531486047, -825810461, -1908906583
-825810461, -1908906583, -1873661701
-1908906583, -1873661701, -504261903
-1873661701, -504261903, -1195001645
-504261903, -1195001645, -484169095
-1195001645, -484169095, -739934357
-484169095, -739934357, -82084287
-739934357, -82084287, -275547453
-82084287, -275547453, -914526135
-275547453, -914526135, -859746085
-914526135, -859746085, -1222708591
-859746085, -1222708591, -1746020429
-1222708591, -1746020429, -1619228903
-1746020429, -1619228903, -443640501
-1619228903, -443640501, -973684767
-443640501, -973684767, -1849344093
-973684767, -1849344093, -185418007
-1849344093, -185418007, -1648280389
-185418007, -1648280389, -1778469327
-1648280389, -1778469327, -131259757
-1778469327, -131259757, -1961203783
-131259757, -1961203783, -1995950293
-1961203783, -1995950293, -767318655
-1995950293, -767318655, -1672744829
-767318655, -1672744829, -983117431
-1672744829, -983117431, -1581419365
-983117431, -1581419365, -640459311
-1581419365, -640459311, -347399821
-640459311, -347399821, -615232423
-347399821, -615232423, -564796149
-615232423, -564796149, -2146652383
-564796149, -2146652383, -1354298013
-2146652383, -1354298013, -1690818519
-1354298013, -1690818519, -103712645
-1690818519, -103712645, -437294735
-103712645, -437294735, -1690354605
-437294735, -1690354605, -1911507719
-1690354605, -1911507719, -550822165
-1911507719, -550822165, -1133749055
-550822165, -1133749055, -1845094845
-1133749055, -1845094845, -866827575
-1845094845, -866827575, -1480013733
-866827575, -1480013733, -1078634223
-1480013733, -1078634223, -1741616333
-1078634223, -1741616333, -741989991
-1741616333, -741989991, -1662294837
-741989991, -1662294837, -1148375455
-1662294837, -1148375455, -519533789
-1148375455, -519533789, -1371758231
-519533789, -1371758231, -1407261637
-1371758231, -1407261637, -392713039
-1407261637, -392713039, -428341741
-392713039, -428341741, -1183116743
-428341741, -1183116743, -1096141141
-1183116743, -1096141141, -223763455
-1096141141, -223763455, -67245053
-223763455, -67245053, -537082871
-67245053, -537082871, -469808101
-537082871, -469808101, -132586415
-469808101, -132586415, -862212877
-132586415, -862212877, -1832515879
-862212877, -1832515879, -1087695733
-1832515879, -1087695733, -770949727
-1087695733, -770949727, -1278887709
-770949727, -1278887709, -734778711
-1278887709, -734778711, -1488617477
-734778711, -1488617477, -171212815
-1488617477, -171212815, -514621485
-171212815, -514621485, -1546813575
-514621485, -1546813575, -354320789
-1546813575, -354320789, -1089504447
-354320789, -1089504447, -1200655933
-1089504447, -1200655933, -1693362871
-1200655933, -1693362871, -1501757477
-1693362871, -1501757477, -212729967
-1501757477, -212729967, -645464397
-212729967, -645464397, -1958216679
-645464397, -1958216679, -1645153205
-1958216679, -1645153205, -836903711
-1645153205, -836903711, -952461661
-836903711, -952461661, -330120215
-952461661, -330120215, -1998500933
-330120215, -1998500933, -429989071
-1998500933, -429989071, -1773295213
-429989071, -1773295213, -327418695
-1773295213, -327418695, -1037240789
-327418695, -1037240789, -1129192831
-1037240789, -1129192831, -1734957181
-1129192831, -1734957181, -247007607
-1734957181, -247007607, -899816549
-247007607, -899816549, -1028347183
-899816549, -1028347183, -219217805
-1028347183, -219217805, -650116775
-219217805, -650116775, -1927740405
-650116775, -1927740405, -1420424159
-1927740405, -1420424159, -1910299549
-1420424159, -1910299549, -825463511
-1910299549, -825463511, -644987013
-825463511, -644987013, -735717775
-644987013, -735717775, -756907181
-735717775, -756907181, -67466759
-756907181, -67466759, -35086869
-67466759, -35086869, -1750804031
-35086869, -1750804031, -1599107773
-1750804031, -1599107773, -279861303
-1599107773, -279861303, -172099749
-279861303, -172099749, -661330415
-172099749, -661330415, -271601101
-661330415, -271601101, -2120083815
-271601101, -2120083815, -1686158389
-2120083815, -1686158389, -1773614239
-1686158389, -1773614239, -1908710877
-1773614239, -1908710877, -1932188055
-1908710877, -1932188055, -857181381
-1932188055, -857181381, -638297679
-857181381, -638297679, -410120941
-638297679, -410120941, -1011013831
-410120941, -1011013831, -227510869
-1011013831, -227510869, -855875327
-227510869, -855875327, -940170493
-855875327, -940170493, -85628663
-940170493, -85628663, -642172133
-85628663, -642172133, -934891183
-642172133, -934891183, -1977281549
-934891183, -1977281549, -1302184999
-1977281549, -1302184999, -754994293
-1302184999, -754994293, -1400235359
-754994293, -1400235359, -1606463517
-1400235359, -1606463517, -1331630167
-1606463517, -1331630167, -2121543941
-1331630167, -2121543941, -744592143
-2121543941, -744592143, -406042925
-744592143, -406042925, -29895559
-406042925, -29895559, -819954325
-29895559, -819954325, -355698623
-819954325, -355698623, -1197053757
-355698623, -1197053757, -1833551287
-1197053757, -1833551287, -227823909
-1833551287, -227823909, -2044851055
-227823909, -2044851055, -1628756557
-2044851055, -1628756557, -2106298087
-1628756557, -2106298087, -126463157
-2106298087, -126463157, -1129448991
-126463157, -1129448991, -1343558237
-1129448991, -1343558237, -43792151
-1343558237, -43792151, -1055630661
-43792151, -1055630661, -1644687311
-1055630661, -1644687311, -367447917
-1644687311, -367447917, -287403591
-367447917, -287403591, -564873941
-287403591, -564873941, -802611327
-564873941, -802611327, -1879286141
-802611327, -1879286141, -1904731255
-1879286141, -1904731255, -957263205
-1904731255, -957263205, -1485899823
-957263205, -1485899823, -300030093
-1485899823, -300030093, -1311984039
-300030093, -1311984039, -876666101
-1311984039, -876666101, -2042074847
-876666101, -2042074847, -67486877
-2042074847, -67486877, -1353600471
-67486877, -1353600471, -1071769989
-1353600471, -1071769989, -690666639
-1071769989, -690666639, -940520877
-690666639, -940520877, -1574609159
-940520877, -1574609159, -982967061
-1574609159, -982967061, -316254527
-982967061, -316254527, -1640758205
-316254527, -1640758205, -555807543
-1640758205, -555807543, -1452923301
-555807543, -1452923301, -1567788271
-1452923301, -1567788271, -625387213
-1567788271, -625387213, -379647079
-625387213, -379647079, -944364853
-379647079, -944364853, -101881759
-944364853, -101881759, -701941469
-101881759, -701941469, -1147229335
-701941469, -1147229335, -565902789
-1147229335, -565902789, -1660287311
-565902789, -1660287311, -573631469
-1660287311, -573631469, -1384104903
-573631469, -1384104903, -994462549
-1384104903, -994462549, -2099765759
-994462549, -2099765759, -1500947965
-2099765759, -1500947965, -845214199
-1500947965, -845214199, -152688101
-845214199, -152688101, -1899135407
-152688101, -1899135407, -1430684941
-1899135407, -1430684941, -81825575
-1430684941, -81825575, -499690869
-81825575, -499690869, -114231391
-499690869, -114231391, -483137821
-114231391, -483137821, -1870744407
-483137821, -1870744407, -433775109
-1870744407, -433775109, -798336527
-433775109, -798336527, -886043181
-798336527, -886043181, -278713991
